dataset,model,method,method_label,track,train_per_class,train_labels,dev_labels,status,n_test,accuracy,accuracy_ci_low,accuracy_ci_high,macro_f1,macro_f1_ci_low,macro_f1_ci_high,n_groups,n_failures,probability_coverage,n_probability_rows,log_loss,brier_sum,ece_15_equal_width,latency_p50_s,latency_p95_s,training_seconds,requested_model,resolved_models,requested_revision,resolved_revisions,inference_dtypes,devices,training_dtype,training_quantized_4bit,probability_kinds,output_protocol,run_id,source_path,manifest_sha256,config
wine,majority,classical_tabular,4/class,zero/matched labels,4,12,0,complete,36,0.3333333333333333,0.19444444444444445,0.5,0.16666666666666666,0.10852713178294575,0.2222222222222222,36,0,1.0,36,23.025850929940454,1.3333333333333333,0.6666666666666667,1.9505778456934626e-05,1.9505778456934626e-05,0.0013114999746903777,majority,[],,[],[],[],,,"[""native_uncalibrated""]",native columns,wine__native_majority__becfabe82b76,results/tabular/classical/wine__native_majority__becfabe82b76/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""feature_schema_sha256"": ""ed7f3c1d2a1d41e8a19a625d379ee057db1bb3cfae5dfde7646b86bdec13bd50"", ""input_representation"": ""native_columns"", ""model"": ""majority"", ""native_records_sha256"": ""0e4fa56b0fae1a0af3605d6e83de93827ded6d228655a3de21fdbc3f06179846"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": 4}"
wine,majority,classical_tabular,full training,full training; extra labels,,106,0,complete,36,0.3888888888888889,0.2222222222222222,0.5555555555555556,0.18666666666666668,0.12121212121212122,0.2380952380952381,36,0,1.0,36,21.10703001911208,1.2222222222222223,0.6111111111111112,1.9409719647632704e-05,1.9409719647632704e-05,0.0013742499286308885,majority,[],,[],[],[],,,"[""native_uncalibrated""]",native columns,wine__native_majority__1c7ef117523a,results/tabular/classical/wine__native_majority__1c7ef117523a/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""feature_schema_sha256"": ""ed7f3c1d2a1d41e8a19a625d379ee057db1bb3cfae5dfde7646b86bdec13bd50"", ""input_representation"": ""native_columns"", ""model"": ""majority"", ""native_records_sha256"": ""0e4fa56b0fae1a0af3605d6e83de93827ded6d228655a3de21fdbc3f06179846"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": null}"
wine,logistic_regression,classical_tabular,4/class,zero/matched labels,4,12,0,complete,36,0.9722222222222222,0.9166666666666666,1.0,0.9740129935032483,0.9102956667029893,1.0,36,0,1.0,36,0.1722507631729814,0.06904373030264525,0.14532755759537705,3.231827738798327e-05,3.231827738798327e-05,0.004728749976493418,logistic_regression,[],,[],[],[],,,"[""native_uncalibrated""]",native columns,wine__native_logistic_regression__c517f9ce4b63,results/tabular/classical/wine__native_logistic_regression__c517f9ce4b63/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""feature_schema_sha256"": ""ed7f3c1d2a1d41e8a19a625d379ee057db1bb3cfae5dfde7646b86bdec13bd50"", ""input_representation"": ""native_columns"", ""model"": ""logistic_regression"", ""native_records_sha256"": ""0e4fa56b0fae1a0af3605d6e83de93827ded6d228655a3de21fdbc3f06179846"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": 4}"
wine,logistic_regression,classical_tabular,full training,full training; extra labels,,106,0,complete,36,0.9722222222222222,0.9166666666666666,1.0,0.9717813051146384,0.9011745313510018,1.0,36,0,1.0,36,0.06223956414554212,0.026225125301906793,0.05190400575861499,2.8012721385392877e-05,2.8012721385392877e-05,0.004010292002931237,logistic_regression,[],,[],[],[],,,"[""native_uncalibrated""]",native columns,wine__native_logistic_regression__0257df1d8b1e,results/tabular/classical/wine__native_logistic_regression__0257df1d8b1e/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""feature_schema_sha256"": ""ed7f3c1d2a1d41e8a19a625d379ee057db1bb3cfae5dfde7646b86bdec13bd50"", ""input_representation"": ""native_columns"", ""model"": ""logistic_regression"", ""native_records_sha256"": ""0e4fa56b0fae1a0af3605d6e83de93827ded6d228655a3de21fdbc3f06179846"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": null}"
wine,rbf_svc,classical_tabular,4/class,zero/matched labels,4,12,0,complete,36,1.0,1.0,1.0,1.0,1.0,1.0,36,0,0.0,0,,,,1.6574084939849046e-05,1.6574084939849046e-05,0.002210124977864325,rbf_svc,[],,[],[],[],,,"[""none""]",native columns,wine__native_rbf_svc__2de4260ee5e8,results/tabular/classical/wine__native_rbf_svc__2de4260ee5e8/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""feature_schema_sha256"": ""ed7f3c1d2a1d41e8a19a625d379ee057db1bb3cfae5dfde7646b86bdec13bd50"", ""input_representation"": ""native_columns"", ""model"": ""rbf_svc"", ""native_records_sha256"": ""0e4fa56b0fae1a0af3605d6e83de93827ded6d228655a3de21fdbc3f06179846"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": 4}"
wine,rbf_svc,classical_tabular,full training,full training; extra labels,,106,0,complete,36,1.0,1.0,1.0,1.0,1.0,1.0,36,0,0.0,0,,,,1.619560902731286e-05,1.619560902731286e-05,0.0023439170327037573,rbf_svc,[],,[],[],[],,,"[""none""]",native columns,wine__native_rbf_svc__a15471682c30,results/tabular/classical/wine__native_rbf_svc__a15471682c30/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""feature_schema_sha256"": ""ed7f3c1d2a1d41e8a19a625d379ee057db1bb3cfae5dfde7646b86bdec13bd50"", ""input_representation"": ""native_columns"", ""model"": ""rbf_svc"", ""native_records_sha256"": ""0e4fa56b0fae1a0af3605d6e83de93827ded6d228655a3de21fdbc3f06179846"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": null}"
wine,random_forest,classical_tabular,4/class,zero/matched labels,4,12,0,complete,36,0.9444444444444444,0.8611111111111112,1.0,0.9474747474747475,0.8611111111111112,1.0,36,0,1.0,36,0.3756182188638316,0.17885277777777778,0.22888888888888892,0.0002883449164477901,0.0002883449164477901,0.07923779205884784,random_forest,[],,[],[],[],,,"[""native_uncalibrated""]",native columns,wine__native_random_forest__b446bd3c19ff,results/tabular/classical/wine__native_random_forest__b446bd3c19ff/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""feature_schema_sha256"": ""ed7f3c1d2a1d41e8a19a625d379ee057db1bb3cfae5dfde7646b86bdec13bd50"", ""input_representation"": ""native_columns"", ""model"": ""random_forest"", ""native_records_sha256"": ""0e4fa56b0fae1a0af3605d6e83de93827ded6d228655a3de21fdbc3f06179846"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": 4}"
wine,random_forest,classical_tabular,full training,full training; extra labels,,106,0,complete,36,1.0,1.0,1.0,1.0,1.0,1.0,36,0,1.0,36,0.1264113385311007,0.05022638888888889,0.10750000000000018,0.00024040508368569944,0.00024040508368569944,0.08090908394660801,random_forest,[],,[],[],[],,,"[""native_uncalibrated""]",native columns,wine__native_random_forest__2c1bd7cfe916,results/tabular/classical/wine__native_random_forest__2c1bd7cfe916/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""feature_schema_sha256"": ""ed7f3c1d2a1d41e8a19a625d379ee057db1bb3cfae5dfde7646b86bdec13bd50"", ""input_representation"": ""native_columns"", ""model"": ""random_forest"", ""native_records_sha256"": ""0e4fa56b0fae1a0af3605d6e83de93827ded6d228655a3de21fdbc3f06179846"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": null}"
wine,hist_gradient_boosting,classical_tabular,4/class,zero/matched labels,4,12,0,complete,36,0.7777777777777778,0.6388888888888888,0.9166666666666666,0.7422003284072249,0.5728955912064718,0.8835797470179619,36,0,1.0,36,0.5854154310233048,0.2858872391886964,0.11519773877096832,0.00027227894234884944,0.00027227894234884944,0.11497779097408056,hist_gradient_boosting,[],,[],[],[],,,"[""native_uncalibrated""]",native columns,wine__native_hist_gradient_boosting__2313f9e6d88a,results/tabular/classical/wine__native_hist_gradient_boosting__2313f9e6d88a/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""feature_schema_sha256"": ""ed7f3c1d2a1d41e8a19a625d379ee057db1bb3cfae5dfde7646b86bdec13bd50"", ""input_representation"": ""native_columns"", ""model"": ""hist_gradient_boosting"", ""native_records_sha256"": ""0e4fa56b0fae1a0af3605d6e83de93827ded6d228655a3de21fdbc3f06179846"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": 4}"
wine,hist_gradient_boosting,classical_tabular,full training,full training; extra labels,,106,0,complete,36,0.9722222222222222,0.9166666666666666,1.0,0.9717813051146384,0.9011745313510018,1.0,36,0,1.0,36,0.08761892580807949,0.056966977161116476,0.03604247408045336,0.00013918286357592378,0.00013918286357592378,0.0900580839952454,hist_gradient_boosting,[],,[],[],[],,,"[""native_uncalibrated""]",native columns,wine__native_hist_gradient_boosting__78406bccfb0f,results/tabular/classical/wine__native_hist_gradient_boosting__78406bccfb0f/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""feature_schema_sha256"": ""ed7f3c1d2a1d41e8a19a625d379ee057db1bb3cfae5dfde7646b86bdec13bd50"", ""input_representation"": ""native_columns"", ""model"": ""hist_gradient_boosting"", ""native_records_sha256"": ""0e4fa56b0fae1a0af3605d6e83de93827ded6d228655a3de21fdbc3f06179846"", ""selection"": ""fixed_parameters_no_validation_labels"", ""tabular_classical_sha256"": ""9f929c3695888a11d7bb2a5ebdf383f9de03920d2dfdade4c2ae504d5e9ff214"", ""tabular_data_sha256"": ""339ead1c818e05868d889a8d397a4eac522a3d949a6ea31a08f8b455f45b87a6"", ""train_per_class"": null}"
wine,Qwen/Qwen2.5-0.5B-Instruct,zero_shot,zero-shot,zero/matched labels,0,0,0,complete,36,0.3333333333333333,0.19444444444444445,0.5,0.16666666666666666,0.10852713178294575,0.2222222222222222,36,0,1.0,36,1.4994249251094538,0.799271614696122,0.26869564664129647,1.118916937499307,1.4003591771761421,,Qwen/Qwen2.5-0.5B-Instruct,[],7ae557604adf67be50417f59c2c2f167def9a775,"[""7ae557604adf67be50417f59c2c2f167def9a775""]","[""float16""]","[""mps""]",,,"[""label_sequence_likelihood_normalized""]",restricted-label likelihood,wine__Qwen2.5-0.5B-Instruct__6caaa1e6b4e8,results/tabular/local/wine__Qwen2.5-0.5B-Instruct__6caaa1e6b4e8/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""device"": ""mps"", ""max_context_tokens"": 8192, ""model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""provider"": ""hf"", ""revision"": ""7ae557604adf67be50417f59c2c2f167def9a775"", ""shots_per_class"": 0}"
wine,Qwen/Qwen2.5-0.5B-Instruct,few_shot,few-shot 4/class,zero/matched labels,4,12,0,complete,36,0.3333333333333333,0.19444444444444445,0.5,0.16666666666666666,0.10852713178294575,0.2222222222222222,36,0,1.0,36,1.5111992552447322,0.8555154468676524,0.3777765415763461,9.979466249991674,11.079622562159784,,Qwen/Qwen2.5-0.5B-Instruct,[],7ae557604adf67be50417f59c2c2f167def9a775,"[""7ae557604adf67be50417f59c2c2f167def9a775""]","[""float16""]","[""mps""]",,,"[""label_sequence_likelihood_normalized""]",restricted-label likelihood,wine__Qwen2.5-0.5B-Instruct__76dea05d8b42,results/tabular/local/wine__Qwen2.5-0.5B-Instruct__76dea05d8b42/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""device"": ""mps"", ""max_context_tokens"": 8192, ""model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""provider"": ""hf"", ""revision"": ""7ae557604adf67be50417f59c2c2f167def9a775"", ""shots_per_class"": 4}"
wine,Qwen/Qwen2.5-0.5B-Instruct,lora,LoRA 4/class,zero/matched labels,4,12,0,complete,36,0.3333333333333333,0.19444444444444445,0.5,0.16666666666666666,0.10852713178294575,0.2222222222222222,36,0,1.0,36,1.1220318661561415,0.6848356402304353,0.1204626699684776,1.3839016670244746,1.7014540317177307,97.42938112502452,Qwen/Qwen2.5-0.5B-Instruct,[],7ae557604adf67be50417f59c2c2f167def9a775,"[""7ae557604adf67be50417f59c2c2f167def9a775""]","[""float16""]","[""mps""]",float32,False,"[""label_sequence_likelihood_normalized""]",restricted-label likelihood,wine__Qwen2.5-0.5B-Instruct__4091defc6e25,results/tabular/local/wine__Qwen2.5-0.5B-Instruct__4091defc6e25/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""adapter_path"": ""/Users/salimshaikh/Documents/ChatGPT/Applications/jev-classification-benchmark/models/tabular/Qwen2.5-0.5B-Instruct/wine-k4-s42-lora"", ""device"": ""mps"", ""max_context_tokens"": 8192, ""model"": ""Qwen/Qwen2.5-0.5B-Instruct"", ""provider"": ""hf"", ""revision"": ""7ae557604adf67be50417f59c2c2f167def9a775"", ""shots_per_class"": 0}"
wine,Qwen/Qwen3-4B-Instruct-2507,zero_shot,zero-shot,zero/matched labels,0,0,0,complete,36,0.3888888888888889,0.2222222222222222,0.5555555555555556,0.18666666666666668,0.12121212121212122,0.2380952380952381,36,0,1.0,36,5.753180490701683,1.0747771203313388,0.5449886640019164,0.4237387785001374,0.4277091172502878,,Qwen/Qwen3-4B-Instruct-2507,[],cdbee75f17c01a7cc42f958dc650907174af0554,"[""cdbee75f17c01a7cc42f958dc650907174af0554""]","[""float16""]","[""cuda""]",,,"[""label_sequence_likelihood_normalized""]",restricted-label likelihood,wine__Qwen3-4B-Instruct-2507__c923604a4ba1,results/tabular/colab/wine__Qwen3-4B-Instruct-2507__c923604a4ba1/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""device"": ""cuda"", ""max_context_tokens"": 8192, ""model"": ""Qwen/Qwen3-4B-Instruct-2507"", ""provider"": ""hf"", ""revision"": ""cdbee75f17c01a7cc42f958dc650907174af0554"", ""shots_per_class"": 0}"
wine,Qwen/Qwen3-4B-Instruct-2507,few_shot,few-shot 4/class,zero/matched labels,4,12,0,complete,36,0.8055555555555556,0.6666666666666666,0.9166666666666666,0.8087912087912087,0.6654455391351943,0.9193165024630542,36,0,1.0,36,2.1599128738373157,0.38367941321480536,0.20445764856625975,9.557887331499842,9.72689526499994,,Qwen/Qwen3-4B-Instruct-2507,[],cdbee75f17c01a7cc42f958dc650907174af0554,"[""cdbee75f17c01a7cc42f958dc650907174af0554""]","[""float16""]","[""cuda""]",,,"[""label_sequence_likelihood_normalized""]",restricted-label likelihood,wine__Qwen3-4B-Instruct-2507__cea3e01ea8d0,results/tabular/colab/wine__Qwen3-4B-Instruct-2507__cea3e01ea8d0/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""device"": ""cuda"", ""max_context_tokens"": 8192, ""model"": ""Qwen/Qwen3-4B-Instruct-2507"", ""provider"": ""hf"", ""revision"": ""cdbee75f17c01a7cc42f958dc650907174af0554"", ""shots_per_class"": 4}"
wine,Qwen/Qwen3-4B-Instruct-2507,lora,QLoRA 4/class,zero/matched labels,4,12,0,complete,36,0.2777777777777778,0.1388888888888889,0.4166666666666667,0.14492753623188406,0.08130081300813008,0.19607843137254902,36,0,1.0,36,1.214444144163218,0.7218752656817313,0.1698644670520048,0.5579992964994744,0.5659596094997141,117.47522132099948,Qwen/Qwen3-4B-Instruct-2507,[],cdbee75f17c01a7cc42f958dc650907174af0554,"[""cdbee75f17c01a7cc42f958dc650907174af0554""]","[""float16""]","[""cuda""]",bfloat16,True,"[""label_sequence_likelihood_normalized""]",restricted-label likelihood,wine__Qwen3-4B-Instruct-2507__55b0160bc45a,results/tabular/colab/wine__Qwen3-4B-Instruct-2507__55b0160bc45a/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""adapter_path"": ""/content/jev-tabular-80pywlw7/jev-tabular-benchmark/models/tabular/Qwen3-4B-Instruct-2507/wine-k4-s42-qlora"", ""device"": ""cuda"", ""max_context_tokens"": 8192, ""model"": ""Qwen/Qwen3-4B-Instruct-2507"", ""provider"": ""hf"", ""revision"": ""cdbee75f17c01a7cc42f958dc650907174af0554"", ""shots_per_class"": 0}"
wine,typesafe/jev-1.13,zero_shot,zero-shot,zero/matched labels,0,0,0,complete,36,0.3333333333333333,0.19444444444444445,0.5,0.16666666666666666,0.10852713178294575,0.2222222222222222,36,0,1.0,36,1.6428121610894566,1.0065277777777777,0.47250000000000003,1.6334254579851404,3.660064301948296,,typesafe/jev-1.13,"[""typesafe/jev-1.13-20260917""]",,[],[],[],,,"[""jev_choice_distribution""]",native Choice,wine__jev-1.13__7daebee622e6,results/tabular/hosted/wine__jev-1.13__7daebee622e6/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""api_key_env"": ""OPENROUTER_API_KEY"", ""base_url"": ""https://openrouter.ai/api/v1"", ""budget_guard"": {""aggregate_authorized_usd"": ""20.00"", ""dataset"": ""wine"", ""endpoint"": ""https://openrouter.ai/api/v1/systemone"", ""ledger_driver_sha256"": ""3a6447218cba5025fef3aa58eb56d9045bd89173a35c4150544a87e7a55b6f92"", ""ledger_id"": ""c5ed1256-3ca4-4c53-9c63-72705faabd1a"", ""model_key"": ""jev_openrouter"", ""native_protocol"": ""frozen_JevClassifier_Choice"", ""price_source"": ""https://openrouter.ai/typesafe/jev-1.13"", ""price_verified_on"": ""2026-09-22"", ""prior_charged_or_reserved_usd"": ""5.293007000"", ""prior_ledgers"": {""jev-budget.jsonl"": {""cap"": ""2.50"", ""lock_sha256"": ""9dbd526daa535fbaa32584ab840c6d15d87fb655a1c7eea5d200581b3efc8f4d"", ""sha256"": ""2cee1170917a008bf750ac077595ead54f8d55081e9a6f3d8f90e7daa4c822e5""}, ""openai-budget.jsonl"": {""cap"": ""7.50"", ""lock_sha256"": ""a76fae681be49c00a0138b9c3e52274a3cc853fc8f50e27c7917a01defc38278"", ""sha256"": ""81ed86d640896c5775191fc055979fdde4f0a6b906f79e864596ac7007f8352a""}}, ""reserve_checks_included_in_latency"": true, ""response_model_allowlist"": [""typesafe/jev-1.13"", ""typesafe/jev-1.13-20260917""], ""route"": ""OpenRouter"", ""seed"": 42, ""shots_per_class"": 0, ""stage_cap_usd"": ""14.70"", ""tabular_wrapper_sha256"": ""53936be5c051b80cbee74943ec6544f29bc28044d99f5fd20226560f7163b230"", ""wrapper_sha256"": ""12a4e66649a2f9533ba8bb16fd7bd386a0c9dfc808f400b4da2a6df26e5ce89f""}, ""model"": ""typesafe/jev-1.13"", ""provider"": ""jev"", ""shots_per_class"": 0, ""timeout"": 120}"
wine,typesafe/jev-1.13,few_shot,few-shot 4/class,zero/matched labels,4,12,0,complete,36,0.9166666666666666,0.8326388888888889,1.0,0.9163636363636364,0.8076845555918781,1.0,36,0,1.0,36,0.22114673590465783,0.11175000000000002,0.1183333333333332,1.866339145519305,3.680369187553879,,typesafe/jev-1.13,"[""typesafe/jev-1.13-20260917""]",,[],[],[],,,"[""jev_choice_distribution""]",native Choice,wine__jev-1.13__33047fa693a8,results/tabular/hosted/wine__jev-1.13__33047fa693a8/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""api_key_env"": ""OPENROUTER_API_KEY"", ""base_url"": ""https://openrouter.ai/api/v1"", ""budget_guard"": {""aggregate_authorized_usd"": ""20.00"", ""dataset"": ""wine"", ""endpoint"": ""https://openrouter.ai/api/v1/systemone"", ""ledger_driver_sha256"": ""3a6447218cba5025fef3aa58eb56d9045bd89173a35c4150544a87e7a55b6f92"", ""ledger_id"": ""c5ed1256-3ca4-4c53-9c63-72705faabd1a"", ""model_key"": ""jev_openrouter"", ""native_protocol"": ""frozen_JevClassifier_Choice"", ""price_source"": ""https://openrouter.ai/typesafe/jev-1.13"", ""price_verified_on"": ""2026-09-22"", ""prior_charged_or_reserved_usd"": ""5.293007000"", ""prior_ledgers"": {""jev-budget.jsonl"": {""cap"": ""2.50"", ""lock_sha256"": ""9dbd526daa535fbaa32584ab840c6d15d87fb655a1c7eea5d200581b3efc8f4d"", ""sha256"": ""2cee1170917a008bf750ac077595ead54f8d55081e9a6f3d8f90e7daa4c822e5""}, ""openai-budget.jsonl"": {""cap"": ""7.50"", ""lock_sha256"": ""a76fae681be49c00a0138b9c3e52274a3cc853fc8f50e27c7917a01defc38278"", ""sha256"": ""81ed86d640896c5775191fc055979fdde4f0a6b906f79e864596ac7007f8352a""}}, ""reserve_checks_included_in_latency"": true, ""response_model_allowlist"": [""typesafe/jev-1.13"", ""typesafe/jev-1.13-20260917""], ""route"": ""OpenRouter"", ""seed"": 42, ""shots_per_class"": 4, ""stage_cap_usd"": ""14.70"", ""tabular_wrapper_sha256"": ""53936be5c051b80cbee74943ec6544f29bc28044d99f5fd20226560f7163b230"", ""wrapper_sha256"": ""12a4e66649a2f9533ba8bb16fd7bd386a0c9dfc808f400b4da2a6df26e5ce89f""}, ""model"": ""typesafe/jev-1.13"", ""provider"": ""jev"", ""shots_per_class"": 4, ""timeout"": 120}"
wine,gpt-5.6-luna,zero_shot,zero-shot,zero/matched labels,0,0,0,complete,36,0.4722222222222222,0.3055555555555556,0.6388888888888888,0.34511784511784516,0.20913438546150168,0.45833745059288533,36,0,0.0,0,,,,2.2178257709601894,3.6585845722293016,,gpt-5.6-luna,"[""gpt-5.6-luna""]",,[],[],[],,,"[""unavailable""]",generated numeric label,wine__gpt-5.6-luna__e3ff7ad8c4ad,results/tabular/hosted/wine__gpt-5.6-luna__e3ff7ad8c4ad/run.json,c7a3d9348f88f2e375a83ed12ecb233bc52b3533bc1da6a9e67f3a5100fce6b2,"{""api_key_env"": ""OPENAI_API_KEY"", ""budget_guard"": {""aggregate_authorized_usd"": ""20.00"", ""dataset"": ""wine"", ""ledger_driver_sha256"": ""3a6447218cba5025fef3aa58eb56d9045bd89173a35c4150544a87e7a55b6f92"", ""ledger_id"": ""c5ed1256-3ca4-4c53-9c63-72705faabd1a"", ""model_key"": ""openai_economical"", ""pricing_sha256"": ""b51594ac146d6546ad57ab770d50f45a97f3c96a585b0400302a5a3b487190a9"", ""prior_charged_or_reserved_usd"": ""5.293007000"", ""prior_ledgers"": {""jev-budget.jsonl"": {""cap"": ""2.50"", ""lock_sha256"": ""9dbd526daa535fbaa32584ab840c6d15d87fb655a1c7eea5d200581b3efc8f4d"", ""sha256"": ""2cee1170917a008bf750ac077595ead54f8d55081e9a6f3d8f90e7daa4c822e5""}, ""openai-budget.jsonl"": {""cap"": ""7.50"", ""lock_sha256"": ""a76fae681be49c00a0138b9c3e52274a3cc853fc8f50e27c7917a01defc38278"", ""sha256"": ""81ed86d640896c5775191fc055979fdde4f0a6b906f79e864596ac7007f8352a""}}, ""seed"": 42, ""shots_per_class"": 0, ""stage_cap_usd"": ""14.70"", ""tabular_wrapper_sha256"": ""53936be5c051b80cbee74943ec6544f29bc28044d99f5fd20226560f7163b230"", ""verified_on"": ""2026-09-22"", ""wrapper_sha256"": ""12a4e66649a2f9533ba8bb16fd7bd386a0c9dfc808f400b4da2a6df26e5ce89f""}, ""max_output_tokens"": 256, ""model"": ""gpt-5.6-luna"", ""provider"": ""openai"", ""reasoning_effort"": ""none"", ""shots_per_class"": 0}"
